acc,bal_acc,n,subject,rung,model,task
0.5111111111111111,0.5217391304347826,45,82,2-loso,ts_logreg,imagery
0.7555555555555555,0.7529644268774703,45,82,2b-loso-recentered,ts_logreg_recentered,imagery
0.5555555555555556,0.558300395256917,45,84,2-loso,ts_logreg,imagery
0.6,0.6007905138339921,45,84,2b-loso-recentered,ts_logreg_recentered,imagery
0.8222222222222222,0.8241106719367588,45,85,2-loso,ts_logreg,imagery
0.8222222222222222,0.8211462450592886,45,85,2b-loso-recentered,ts_logreg_recentered,imagery
0.5681818181818182,0.5681818181818181,44,87,2-loso,ts_logreg,imagery
0.5909090909090909,0.5909090909090908,44,87,2b-loso-recentered,ts_logreg_recentered,imagery
0.6,0.6057312252964426,45,90,2-loso,ts_logreg,imagery
0.5333333333333333,0.5345849802371542,45,90,2b-loso-recentered,ts_logreg_recentered,imagery
0.8,0.8003952569169961,45,93,2-loso,ts_logreg,imagery
0.8444444444444444,0.8438735177865613,45,93,2b-loso-recentered,ts_logreg_recentered,imagery
0.8,0.7954545454545454,45,94,2-loso,ts_logreg,imagery
0.8444444444444444,0.8458498023715415,45,94,2b-loso-recentered,ts_logreg_recentered,imagery
0.5348837209302325,0.525974025974026,43,95,2-loso,ts_logreg,imagery
0.4883720930232558,0.4880952380952381,43,95,2b-loso-recentered,ts_logreg_recentered,imagery
0.5348837209302325,0.5335497835497836,43,96,2-loso,ts_logreg,imagery
0.5813953488372093,0.5800865800865801,43,96,2b-loso-recentered,ts_logreg_recentered,imagery
0.75,0.75,44,97,2-loso,ts_logreg,imagery
0.6590909090909091,0.6590909090909092,44,97,2b-loso-recentered,ts_logreg_recentered,imagery
0.6,0.606907894736842,35,99,2-loso,ts_logreg,imagery
0.45714285714285713,0.45559210526315785,35,99,2b-loso-recentered,ts_logreg_recentered,imagery
0.6190476190476191,0.6190476190476191,42,102,2-loso,ts_logreg,imagery
0.7380952380952381,0.7380952380952381,42,102,2b-loso-recentered,ts_logreg_recentered,imagery
0.5777777777777777,0.5711462450592886,45,105,2-loso,ts_logreg,imagery
0.5777777777777777,0.5780632411067194,45,105,2b-loso-recentered,ts_logreg_recentered,imagery
0.6222222222222222,0.6011904761904762,45,107,2-loso,ts_logreg,imagery
0.6,0.5982142857142857,45,107,2b-loso-recentered,ts_logreg_recentered,imagery
0.7560975609756098,0.7535714285714286,41,108,2-loso,ts_logreg,imagery
0.7560975609756098,0.7547619047619047,41,108,2b-loso-recentered,ts_logreg_recentered,imagery
0.4888888888888889,0.5,45,109,2-loso,ts_logreg,imagery
0.5333333333333333,0.5326086956521738,45,109,2b-loso-recentered,ts_logreg_recentered,imagery
0.6444444444444445,0.6511857707509882,45,1,2-loso,csp_lda,imagery
0.7111111111111111,0.7045454545454546,45,2,2-loso,csp_lda,imagery
0.4444444444444444,0.441699604743083,45,3,2-loso,csp_lda,imagery
0.4888888888888889,0.5,45,4,2-loso,csp_lda,imagery
0.4666666666666667,0.48214285714285715,45,5,2-loso,csp_lda,imagery
0.9333333333333333,0.9347826086956521,45,7,2-loso,csp_lda,imagery
0.5476190476190477,0.5318181818181819,42,9,2-loso,csp_lda,imagery
0.6222222222222222,0.6369047619047619,45,10,2-loso,csp_lda,imagery
0.4666666666666667,0.4772727272727273,45,11,2-loso,csp_lda,imagery
0.6,0.5952380952380952,45,12,2-loso,csp_lda,imagery
0.6071428571428571,0.6333333333333333,28,13,2-loso,csp_lda,imagery
0.5111111111111111,0.5009881422924901,45,14,2-loso,csp_lda,imagery
0.6222222222222222,0.6304347826086957,45,15,2-loso,csp_lda,imagery
0.5555555555555556,0.5474308300395256,45,16,2-loso,csp_lda,imagery
0.5333333333333333,0.5227272727272727,45,18,2-loso,csp_lda,imagery
0.65,0.6414141414141414,40,19,2-loso,csp_lda,imagery
0.5777777777777777,0.5760869565217391,45,20,2-loso,csp_lda,imagery
0.5263157894736842,0.5388888888888889,38,21,2-loso,csp_lda,imagery
0.6666666666666666,0.6590909090909091,45,23,2-loso,csp_lda,imagery
0.4473684210526316,0.4775910364145658,38,24,2-loso,csp_lda,imagery
0.6444444444444445,0.6432806324110671,45,25,2-loso,csp_lda,imagery
0.5333333333333333,0.5385375494071146,45,28,2-loso,csp_lda,imagery
1.0,1.0,45,29,2-loso,csp_lda,imagery
0.6,0.5714285714285714,45,30,2-loso,csp_lda,imagery
0.9111111111111111,0.9120553359683794,45,31,2-loso,csp_lda,imagery
0.7333333333333333,0.7142857142857143,45,32,2-loso,csp_lda,imagery
0.7777777777777778,0.7727272727272727,45,33,2-loso,csp_lda,imagery
0.8837209302325582,0.8809523809523809,43,34,2-loso,csp_lda,imagery
0.5777777777777777,0.5869565217391304,45,35,2-loso,csp_lda,imagery
0.4222222222222222,0.42292490118577075,45,36,2-loso,csp_lda,imagery
0.5116279069767442,0.5,43,37,2-loso,csp_lda,imagery
0.4878048780487805,0.4688995215311005,41,39,2-loso,csp_lda,imagery
0.5777777777777777,0.5654761904761905,45,40,2-loso,csp_lda,imagery
0.6136363636363636,0.5973084886128365,44,41,2-loso,csp_lda,imagery
0.9333333333333333,0.9337944664031621,45,42,2-loso,csp_lda,imagery
0.7333333333333333,0.7292490118577075,45,43,2-loso,csp_lda,imagery
0.7352941176470589,0.7350877192982456,34,44,2-loso,csp_lda,imagery
0.5777777777777777,0.5681818181818181,45,45,2-loso,csp_lda,imagery
0.5777777777777777,0.5869565217391304,45,46,2-loso,csp_lda,imagery
0.4888888888888889,0.4910714285714286,45,47,2-loso,csp_lda,imagery
0.7941176470588235,0.7916666666666667,34,48,2-loso,csp_lda,imagery
0.813953488372093,0.8149350649350648,43,49,2-loso,csp_lda,imagery
0.5111111111111111,0.5,45,50,2-loso,csp_lda,imagery
0.5333333333333333,0.5029761904761905,45,51,2-loso,csp_lda,imagery
0.7906976744186046,0.7867965367965368,43,52,2-loso,csp_lda,imagery
0.5555555555555556,0.5602766798418972,45,53,2-loso,csp_lda,imagery
0.6363636363636364,0.650103519668737,44,54,2-loso,csp_lda,imagery
0.8666666666666667,0.8685770750988142,45,55,2-loso,csp_lda,imagery
0.5333333333333333,0.5297619047619048,45,58,2-loso,csp_lda,imagery
0.5333333333333333,0.5,45,59,2-loso,csp_lda,imagery
0.8181818181818182,0.8181818181818181,44,60,2-loso,csp_lda,imagery
0.8,0.8,40,61,2-loso,csp_lda,imagery
0.9777777777777777,0.9782608695652174,45,62,2-loso,csp_lda,imagery
0.5909090909090909,0.598343685300207,44,64,2-loso,csp_lda,imagery
0.5777777777777777,0.6041666666666666,45,65,2-loso,csp_lda,imagery
0.4444444444444444,0.4535573122529644,45,67,2-loso,csp_lda,imagery
0.5333333333333333,0.5434782608695652,45,68,2-loso,csp_lda,imagery
0.6222222222222222,0.6339285714285714,45,69,2-loso,csp_lda,imagery
0.7555555555555555,0.7588932806324111,45,70,2-loso,csp_lda,imagery
0.8837209302325582,0.8863636363636364,43,72,2-loso,csp_lda,imagery
0.6190476190476191,0.6190476190476191,42,73,2-loso,csp_lda,imagery
0.5348837209302325,0.54004329004329,43,74,2-loso,csp_lda,imagery
0.6904761904761905,0.675,42,75,2-loso,csp_lda,imagery
0.5476190476190477,0.5476190476190476,42,76,2-loso,csp_lda,imagery
0.4888888888888889,0.47619047619047616,45,77,2-loso,csp_lda,imagery
0.5581395348837209,0.5487012987012987,43,79,2-loso,csp_lda,imagery
0.5333333333333333,0.5227272727272727,45,80,2-loso,csp_lda,imagery
0.4888888888888889,0.5,45,82,2-loso,csp_lda,imagery
0.5333333333333333,0.5405138339920948,45,84,2-loso,csp_lda,imagery
0.6222222222222222,0.6304347826086957,45,85,2-loso,csp_lda,imagery
0.45454545454545453,0.45454545454545453,44,87,2-loso,csp_lda,imagery
0.5555555555555556,0.5533596837944664,45,90,2-loso,csp_lda,imagery
0.8222222222222222,0.8231225296442688,45,93,2-loso,csp_lda,imagery
0.7111111111111111,0.7045454545454546,45,94,2-loso,csp_lda,imagery
0.5813953488372093,0.5735930735930735,43,95,2-loso,csp_lda,imagery
0.4883720930232558,0.47943722943722944,43,96,2-loso,csp_lda,imagery
0.5,0.5,44,97,2-loso,csp_lda,imagery
0.5142857142857142,0.537828947368421,35,99,2-loso,csp_lda,imagery
0.7857142857142857,0.7857142857142857,42,102,2-loso,csp_lda,imagery
0.4888888888888889,0.47924901185770746,45,105,2-loso,csp_lda,imagery
0.5333333333333333,0.5267857142857143,45,107,2-loso,csp_lda,imagery
0.7804878048780488,0.7785714285714285,41,108,2-loso,csp_lda,imagery
0.5777777777777777,0.5681818181818181,45,109,2-loso,csp_lda,imagery
0.6222222222222222,0.616600790513834,45,1,2-loso,laterality,imagery
0.6666666666666666,0.6650197628458498,45,2,2-loso,laterality,imagery
0.5111111111111111,0.5128458498023716,45,3,2-loso,laterality,imagery
0.6222222222222222,0.6284584980237153,45,4,2-loso,laterality,imagery
0.5333333333333333,0.5297619047619048,45,5,2-loso,laterality,imagery
0.7777777777777778,0.7766798418972332,45,7,2-loso,laterality,imagery
0.47619047619047616,0.4954545454545455,42,9,2-loso,laterality,imagery
0.6666666666666666,0.6696428571428572,45,10,2-loso,laterality,imagery
0.6444444444444445,0.6462450592885376,45,11,2-loso,laterality,imagery
0.6666666666666666,0.6666666666666666,45,12,2-loso,laterality,imagery
0.6071428571428571,0.5769230769230769,28,13,2-loso,laterality,imagery
0.5555555555555556,0.5573122529644269,45,14,2-loso,laterality,imagery
0.5555555555555556,0.5503952569169961,45,15,2-loso,laterality,imagery
0.4888888888888889,0.48616600790513836,45,16,2-loso,laterality,imagery
0.4666666666666667,0.45948616600790515,45,18,2-loso,laterality,imagery
0.5,0.48989898989898994,40,19,2-loso,laterality,imagery
0.5333333333333333,0.5266798418972332,45,20,2-loso,laterality,imagery
0.6052631578947368,0.5944444444444444,38,21,2-loso,laterality,imagery
0.4888888888888889,0.4851778656126482,45,23,2-loso,laterality,imagery
0.5526315789473685,0.561624649859944,38,24,2-loso,laterality,imagery
0.5333333333333333,0.525691699604743,45,25,2-loso,laterality,imagery
0.4666666666666667,0.47035573122529645,45,28,2-loso,laterality,imagery
0.8444444444444444,0.8458498023715415,45,29,2-loso,laterality,imagery
0.6,0.5922619047619048,45,30,2-loso,laterality,imagery
0.6666666666666666,0.6669960474308301,45,31,2-loso,laterality,imagery
0.5333333333333333,0.5,45,32,2-loso,laterality,imagery
0.7555555555555555,0.7519762845849802,45,33,2-loso,laterality,imagery
0.813953488372093,0.8138528138528138,43,34,2-loso,laterality,imagery
0.6888888888888889,0.682806324110672,45,35,2-loso,laterality,imagery
0.5333333333333333,0.5266798418972332,45,36,2-loso,laterality,imagery
0.5348837209302325,0.5238095238095238,43,37,2-loso,laterality,imagery
0.43902439024390244,0.4665071770334928,41,39,2-loso,laterality,imagery
0.5555555555555556,0.5386904761904762,45,40,2-loso,laterality,imagery
0.5909090909090909,0.5817805383022774,44,41,2-loso,laterality,imagery
0.8444444444444444,0.8468379446640316,45,42,2-loso,laterality,imagery
0.6666666666666666,0.6660079051383399,45,43,2-loso,laterality,imagery
0.6470588235294118,0.6210526315789473,34,44,2-loso,laterality,imagery
0.5111111111111111,0.5009881422924901,45,45,2-loso,laterality,imagery
0.5111111111111111,0.5207509881422925,45,46,2-loso,laterality,imagery
0.5555555555555556,0.5238095238095238,45,47,2-loso,laterality,imagery
0.7352941176470589,0.7326388888888888,34,48,2-loso,laterality,imagery
0.5348837209302325,0.527056277056277,43,49,2-loso,laterality,imagery
0.5777777777777777,0.5760869565217391,45,50,2-loso,laterality,imagery
0.4888888888888889,0.46130952380952384,45,51,2-loso,laterality,imagery
0.6511627906976745,0.6439393939393939,43,52,2-loso,laterality,imagery
0.5333333333333333,0.5434782608695652,45,53,2-loso,laterality,imagery
0.7045454545454546,0.7132505175983437,44,54,2-loso,laterality,imagery
0.6444444444444445,0.6492094861660079,45,55,2-loso,laterality,imagery
0.6,0.6101190476190476,45,58,2-loso,laterality,imagery
0.5555555555555556,0.5238095238095238,45,59,2-loso,laterality,imagery
0.8636363636363636,0.8636363636363636,44,60,2-loso,laterality,imagery
0.525,0.525,40,61,2-loso,laterality,imagery
0.6888888888888889,0.6926877470355731,45,62,2-loso,laterality,imagery
0.6136363636363636,0.6055900621118012,44,64,2-loso,laterality,imagery
0.5777777777777777,0.5714285714285714,45,65,2-loso,laterality,imagery
0.4666666666666667,0.4723320158102767,45,67,2-loso,laterality,imagery
0.4666666666666667,0.4772727272727273,45,68,2-loso,laterality,imagery
0.6444444444444445,0.6398809523809523,45,69,2-loso,laterality,imagery
0.4666666666666667,0.4762845849802371,45,70,2-loso,laterality,imagery
0.9302325581395349,0.9307359307359306,43,72,2-loso,laterality,imagery
0.6190476190476191,0.6190476190476191,42,73,2-loso,laterality,imagery
0.5813953488372093,0.5822510822510822,43,74,2-loso,laterality,imagery
0.5714285714285714,0.5613636363636363,42,75,2-loso,laterality,imagery
0.5952380952380952,0.5952380952380952,42,76,2-loso,laterality,imagery
0.35555555555555557,0.35119047619047616,45,77,2-loso,laterality,imagery
0.5116279069767442,0.5075757575757576,43,79,2-loso,laterality,imagery
0.5555555555555556,0.5454545454545454,45,80,2-loso,laterality,imagery
0.6,0.6086956521739131,45,82,2-loso,laterality,imagery
0.6888888888888889,0.6907114624505929,45,84,2-loso,laterality,imagery
0.6222222222222222,0.6304347826086957,45,85,2-loso,laterality,imagery
0.5227272727272727,0.5227272727272727,44,87,2-loso,laterality,imagery
0.5333333333333333,0.5365612648221344,45,90,2-loso,laterality,imagery
0.7333333333333333,0.733201581027668,45,93,2-loso,laterality,imagery
0.5555555555555556,0.5454545454545454,45,94,2-loso,laterality,imagery
0.5116279069767442,0.5010822510822511,43,95,2-loso,laterality,imagery
0.4883720930232558,0.4783549783549783,43,96,2-loso,laterality,imagery
0.6363636363636364,0.6363636363636364,44,97,2-loso,laterality,imagery
0.45714285714285713,0.5,35,99,2-loso,laterality,imagery
0.42857142857142855,0.42857142857142855,42,102,2-loso,laterality,imagery
0.4666666666666667,0.46640316205533594,45,105,2-loso,laterality,imagery
0.5555555555555556,0.5238095238095238,45,107,2-loso,laterality,imagery
0.7560975609756098,0.7583333333333333,41,108,2-loso,laterality,imagery
0.4888888888888889,0.4940711462450593,45,109,2-loso,laterality,imagery
